00:00:59.561;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:00:59.618;A;$GPGSV,2,1,07,05,53,292,35,07,54,062,23,09,21,098,21,13,36,280,38*7C
00:00:59.671;B;$SDDPT,,0.00,100.0*4A
00:00:59.692;A;$GPGSV,2,2,07,20,61,234,31,22,09,170,,30,83,139,35*46
00:00:59.724;B;$SDDBT,,f,,M,,F*28
00:00:59.749;A;$GPGLL,4935.39542,N,01104.04457,E,155555.00,A,A*69
00:00:59.774;B;$YXMTW,27.06,C*21
00:01:00.227;I;$POSMVCC,5073,4873*5E
00:01:00.376;A;$GPRMC,155556.00,A,4935.39528,N,01104.04442,E,0.371,,200824,,,A*72
00:01:00.451;A;$GPVTG,,T,,M,0.371,N,0.688,K,A*20
00:01:00.486;A;$GPGGA,155556.00,4935.39528,N,01104.04442,E,1,06,2.12,297.1,M,47.0,M,,*5E
00:01:00.563;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:01:00.620;A;$GPGSV,2,1,07,05,53,292,40,07,54,062,31,09,21,098,23,13,36,280,42*72
00:01:00.674;B;$SDDPT,1.33,0.00,100.0*55
00:01:00.692;A;$GPGSV,2,2,07,20,61,234,32,22,09,170,,30,83,139,39*49
00:01:00.750;A;$GPGLL,4935.39528,N,01104.04442,E,155556.00,A,A*62
00:01:00.738;B;$SDDBT,4.36,f,1.33,M,0.72,F*33
00:01:00.811;B;$YXMTW,27.05,C*22
00:01:01.229;I;$POSMVCC,5073,4873*5E
00:01:01.376;A;$GPRMC,155557.00,A,4935.39532,N,01104.04436,E,0.188,,200824,,,A*7F
00:01:01.448;A;$GPVTG,,T,,M,0.188,N,0.349,K,A*2C
00:01:01.486;A;$GPGGA,155557.00,4935.39532,N,01104.04436,E,1,06,2.12,297.5,M,47.0,M,,*53
00:01:01.562;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:01:01.619;A;$GPGSV,2,1,07,05,53,292,41,07,54,062,27,09,21,098,23,13,36,280,29*79
00:01:01.674;B;$SDDPT,0.39,0.00,100.0*5E
00:01:01.690;A;$GPGSV,2,2,07,20,61,234,29,22,09,170,,30,83,139,23*48
00:01:01.749;A;$GPGLL,4935.39532,N,01104.04436,E,155557.00,A,A*6B
00:01:01.739;B;$SDDBT,1.27,f,0.39,M,0.21,F*3B
00:01:01.815;B;$YXMTW,27.05,C*22
00:01:02.231;I;$POSMVCC,5073,4873*5E
00:01:02.377;A;$GPRMC,155558.00,A,4935.39498,N,01104.04334,E,0.872,,200824,,,A*78
00:01:02.451;A;$GPVTG,,T,,M,0.872,N,1.615,K,A*2D
00:01:02.488;A;$GPGGA,155558.00,4935.39498,N,01104.04334,E,1,06,2.32,298.8,M,47.0,M,,*58
00:01:02.565;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,3.64,2.32,2.80*02
